"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","dataQF"
"66477889-e0b1-4afe-84e4-64961fd65684","acff4c34-671c-495a-baeb-e704637781e2","D07","LECO","LECO.AOS.discharge","AB","2016-06-07T15:40Z","2016-06-07T15:40Z",NA,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",146.2,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,0,NA
"cd7bf200-ce05-4f8a-8426-7ef8f38e98b6","fcc5c2da-0065-4de4-8547-f5e337e1f73d","D07","LECO","LECO.AOS.discharge","AB","2016-06-27T16:04Z","2016-06-27T16:04Z",NA,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",57.28,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,0,NA
"1d5a11b4-4887-4271-b2bf-161e0fa9e6fb","f60a133b-1a02-4bf8-b6e4-3d32c3106152","D07","LECO","LECO.AOS.discharge","JMONROE","2016-08-08T15:35Z","2016-08-08T15:35Z",0.35,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Left edge water",66.05,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,4,NA
"021bbe47-707f-46b6-bcba-a85f090aa40a","7de1ba0e-05a3-4649-b131-ebf9d56474d0","D07","LECO","LECO.AOS.discharge","AB","2016-08-30T14:24Z","2016-08-30T14:24Z",0.29,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",23.91,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,4,NA
"3d57fe52-5df4-4854-9257-c6da2a5b5965","e7abf01b-2e70-47c5-9b60-6078a8aac72a","D07","LECO","LECO.AOS.discharge","AB","2016-09-13T15:01Z","2016-09-13T15:01Z",0.28,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",19.8,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,4,NA
"ebadc00e-bd3c-4266-a298-5efc139c7597","9f87d6b1-ff7c-42a6-b167-14156b61e865","D07","LECO","LECO.AOS.discharge","PMH","2016-11-07T06:32Z","2016-11-07T06:32Z",0.28,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",27.44,"litersPerSecond","NEON.DOC.001085vC","centimeterPerSecond","meter","meter",1,0,0,1,0,0,7,NA
"31c363c3-ac47-47f8-adf4-b2ce2e1042a1","8b02afe8-6759-44ec-a663-0d9aad4c8074","D07","LECO","LECO.AOS.discharge","AB","2017-01-10T16:57Z","2017-01-10T16:57Z",0.34,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",57.41,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,8,NA
"1e671188-354c-41be-8bd4-584ceebdbcc5","9b9d30f8-4e25-47b9-863a-640ade450b37","D07","LECO","LECO.AOS.discharge","AB","2017-02-08T16:30Z","2017-02-08T16:30Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",104.1,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,3,NA
"453f9bff-5fc3-4d15-8f87-d7e42e0fe4ab","cee30958-c488-4e9c-bd91-e87fa0c8b6c7","D07","LECO","LECO.AOS.discharge","AB","2017-02-14T16:28Z","2017-02-14T16:28Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",110.8,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"7d237bb6-4d54-4efe-83fb-fc9e584885a9","cbb7f11b-0405-4141-adcc-bafcd5004004","D07","LECO","LECO.AOS.discharge","PMH","2017-03-07T19:00Z","2017-03-07T19:00Z",0.35,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",15.44,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,15,NA
"c9181a92-1438-42e9-83d1-e06d01cf9ada","ff19e074-0497-4634-9109-4734e30e4044","D07","LECO","LECO.AOS.discharge","AB","2017-03-13T15:03Z","2017-03-13T15:03Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",94.04,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"d14ca91f-4ce9-457d-9b18-6336e98af6a9","f039a29f-fa89-4bb5-816d-6e1b09c130fb","D07","LECO","LECO.AOS.discharge","AB","2017-04-10T15:27Z","2017-04-10T15:27Z",0.46,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",249.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",1,0,0,0,0,0,3,NA
"bad0b4ba-bbeb-4056-be86-d115c15fceed","fcf5ec58-e669-4aa1-bba1-058b86dfe0a3","D07","LECO","LECO.AOS.discharge","AB","2017-05-01T15:00Z","2017-05-01T15:00Z",0.43,"meter",143511002222,143460300894,10,"Non-fixed","Mean-section","Right edge water",177.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"6e64ca68-0fa9-4bd8-b96d-c2ecce72bdaa","96088a3b-d196-45f2-bc74-ae622378003f","D07","LECO","LECO.AOS.discharge","AB","2017-05-08T16:08Z","2017-05-08T16:08Z",0.49,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",318.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"64b54e4a-32ce-45cf-9fb8-4eefe434b428","579c89bc-f20a-475c-91e6-d17746146e64","D07","LECO","LECO.AOS.discharge","AB","2017-05-22T16:19Z","2017-05-22T16:19Z",0.43,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",185.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"e4a86847-ec27-4112-9976-788a0101ebdd","06540aa7-7815-4658-80fc-e90248ea71c4","D07","LECO","LECO.AOS.discharge","AB","2017-06-05T15:26Z","2017-06-05T15:26Z",0.42,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",173,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"58075335-0c17-4413-9da6-f4e2033fd020","dc89dedb-2df3-4b99-8560-5c062d9d0903","D07","LECO","LECO.AOS.discharge","AB","2017-06-21T05:10Z","2017-06-21T05:10Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",114.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"4f3b692f-b006-4e6d-8cf3-aa16c7dec424","b9fe87e4-d718-4bf2-b140-4a9b483b3736","D07","LECO","LECO.AOS.discharge","JM","2017-07-14T18:16Z","2017-07-14T18:16Z",0.35,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",93.65,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"7f2eb573-0a72-4894-a89d-1b98e09a1f0f","89074e2c-4733-43c6-b86e-7567f5a19b47","D07","LECO","LECO.AOS.discharge","PMH","2017-07-17T16:59Z","2017-07-17T16:59Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",111.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"5edeaf31-031a-4544-b5ab-c45fcc7dbb92","35e753ba-4907-4421-916c-3320b05bee19","D07","LECO","LECO.AOS.discharge","JM","2017-08-02T15:32Z","2017-08-02T15:32Z",0.38,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",104.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"bd54ea59-42eb-4f50-9ceb-d028e60864b2","8dbd0ea8-9c6c-4c65-8952-67bcb3b06a7c","D07","LECO","LECO.AOS.discharge","AB","2017-08-14T16:42Z","2017-08-14T16:42Z",0.49,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",329.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"96037bf8-3345-4602-98f4-686071ca224e","a5f1fd54-15d7-46d0-aafb-b588f50a3439","D07","LECO","LECO.AOS.discharge","AB","2017-09-13T18:02Z","2017-09-13T18:02Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",90.85,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"06cb7d8c-0b27-414a-afd9-8bed39d7757b","c3bd89c7-9401-4cdf-9618-122617cf9e8d","D07","LECO","LECO.AOS.discharge","AB","2017-10-02T16:26Z","2017-10-02T16:26Z",0.35,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",35.49,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"508e8f1f-4bfb-481e-ba5a-04f847f82bfe","220ce769-4298-46e1-b5a9-48964f24cb2c","D07","LECO","LECO.AOS.discharge","JM","2017-10-12T15:19Z","2017-10-12T15:19Z",0.38,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",88.69,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,2,NA
"1762a6be-fa9b-4de2-93e7-fcf54e70fa39","7a374fd0-42f1-4818-9e39-ffadafe3a5c9","D07","LECO","LECO.AOS.discharge","AB","2017-10-30T21:45Z","2017-10-30T21:45Z",0.45,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",222.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"ba75636f-dcd1-4e0d-b094-48e298054740","d53b10e1-b023-4fba-80ec-500dd5d64013","D07","LECO","LECO.AOS.discharge","AB","2017-11-27T19:10Z","2017-11-27T19:10Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",92.84,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"5dd21b92-4539-42a4-b203-19015aa7d2e4","e466fac2-a3ef-4031-81d7-714495ec5841","D07","LECO","LECO.AOS.discharge","AB","2017-12-07T06:18Z","2017-12-07T06:18Z",0.43,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",147.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"cb5d6f42-0df8-426d-8315-598171737c8e","f355ca72-ded7-4b78-beea-09d1dfe82f00","D07","LECO","LECO.AOS.discharge","AB","2017-12-19T06:38Z","2017-12-19T06:38Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",97.54,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,6,NA
"21f22c06-92cd-41ed-992e-fa578067cb5c","0781e422-357d-4c14-9df8-dfe595abc47d","D07","LECO","LECO.AOS.discharge","AB","2018-01-09T17:06Z","2018-01-09T17:06Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",90.02,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"3bc84b3d-b7fb-45a1-88e8-92f469e573b6","278a052b-b964-4933-b112-54e56ede1bf1","D07","LECO","LECO.AOS.discharge","AB","2018-01-23T17:17Z","2018-01-23T17:17Z",0.42,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",166,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"b0333003-b8d3-44ff-8201-5e511148bbb3","f24f24d6-c689-4c1a-aec6-c3ec4aff8e2e","D07","LECO","LECO.AOS.discharge","AB","2018-02-06T17:30Z","2018-02-06T17:30Z",0.43,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",157.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,6,NA
"e9d8cd4e-01e1-46b3-bdd7-a0750d1314a8","8858608f-01ee-408f-9c22-7c0d07b08ee0","D07","LECO","LECO.AOS.discharge","AB","2018-02-26T06:10Z","2018-02-26T06:10Z",0.47,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",285,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"99266c4e-c2e9-4a98-ab90-f544954bec1e","5140a8f3-41e0-4856-9287-4b6b70121ca5","D07","LECO","LECO.AOS.discharge","AC","2018-03-12T16:43Z","2018-03-12T16:43Z",0.48,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",305.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"9915a9c1-c3b6-4c7f-afc9-71f77e7d028b","da31fe22-a942-43eb-ae47-d09a1600cbd2","D07","LECO","LECO.AOS.discharge","AC","2018-04-17T15:50Z","2018-04-17T15:50Z",0.48,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",374.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"8fbfa133-9ad3-4c04-af2f-cd2ed7f80415","081cf269-d506-4079-93ab-1c2311a7a850","D07","LECO","LECO.AOS.discharge","AC","2018-04-19T15:06Z","2018-04-19T15:06Z",0.49,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",345.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"43ee00e7-8a10-43cc-9816-a116da19ddbc","3955e619-5a52-4534-94e1-aa4493399847","D07","LECO","LECO.AOS.discharge","AC","2018-04-30T15:55Z","2018-04-30T15:55Z",0.47,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",321.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"01659856-4943-4fc1-96be-42ec3db49078","5433ef68-9da8-468a-95a2-ac7d8e14f9c2","D07","LECO","LECO.AOS.discharge","AC","2018-05-21T15:47Z","2018-05-21T15:47Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",107.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"eb80129c-5334-4e8f-a30c-1340d3fdcce5","95c0e186-5d6b-4a53-97a0-0a24a48320c8","D07","LECO","LECO.AOS.discharge","AC","2018-05-23T05:05Z","2018-05-23T05:05Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",121.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"8a04c26f-4396-46d0-af5a-b1f00626bfec","109aa5e2-530b-41eb-94bf-6e9262059c9f","D07","LECO","LECO.AOS.discharge","AC","2018-06-04T16:06Z","2018-06-04T16:06Z",0.48,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",339.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"4a06b404-9058-4b73-9a10-57794b335d2e","7b50ef21-5012-45b8-8bb0-d2306c7de9e4","D07","LECO","LECO.AOS.discharge","AC","2018-06-18T16:36Z","2018-06-18T16:36Z",0.47,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",301,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"88314f2a-4413-4645-b92b-abc733c83d25","8109017e-1671-4079-91ca-a60ad2f68424","D07","LECO","LECO.AOS.discharge","GWS","2018-07-16T15:38Z","2018-07-16T15:38Z",0.4,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",145.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"9e62a789-4e2c-489c-8471-f952cb79dd0d","e31a53dc-5b53-4eb9-9ec0-dd72ea545b08","D07","LECO","LECO.AOS.discharge","GWS","2018-07-30T05:47Z","2018-07-30T05:47Z",0.47,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",193.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"0715c838-7182-403f-9bbd-bdae16151da2","10fd55bf-2f3f-493a-ab32-cb19cc1cbe23","D07","LECO","LECO.AOS.discharge","AC","2018-08-15T05:00Z","2018-08-15T05:00Z",0.44,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",208.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"a54e0d2a-119c-4c5c-975f-937ef84fa05f","668f4041-62dc-4b0c-9e24-eb027ccde619","D07","LECO","LECO.AOS.discharge","GWS","2018-08-27T16:57Z","2018-08-27T16:57Z",0.39,"meter",143511002222,143460300894,10,"Non-fixed","Mid-section","Right edge water",105.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"8d019b45-0195-4dea-a5fd-038b9906b3ca","1d6bf24f-a8ac-4d8a-8332-92bcc3db2b73","D07","LECO","LECO.AOS.discharge","GWS","2018-09-10T16:07Z","2018-09-10T16:07Z",0.43,"meter",143511002222,143460300894,40,"Non-fixed","Mid-section","Right edge water",225.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"685fe458-3fa5-44f2-b5c1-6abc0b8b17b9","3a9211da-a0b4-4afc-b058-c633abcd5b93","D07","LECO","LECO.AOS.discharge","SMITH","2018-09-24T16:35Z","2018-09-24T16:35Z",0.42,"meter",143511002222,143460300894,40,"Non-fixed","Mid-section","Left edge water",203.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"fd9cb78a-403d-4adc-aa89-919bced1eade","fdf1a7c4-0edb-4abe-8020-290c1ceb1c4f","D07","LECO","LECO.AOS.discharge","LUCAS","2018-10-29T15:55Z","2018-10-29T15:55Z",0.45,"meter",143511002222,143460300894,40,"Non-fixed","Mid-section","Right edge water",244.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
